domain;supergroup;division;subdivision;class;order;family;genus;species;accesion
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Stemonitis;Stemonitis_fusca;KM267313
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_confusum;ON931600
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_epidendrum;KJ854447
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_epidendrum;ON931582
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_epidendrum;ON931557
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931599
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931596
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931547
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931561
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931584
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931598
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931577
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931562
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931541
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931546
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931602
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931601
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931590
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931603
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931560
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931572
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Lycogala_evosea;Lycogala_sp.;ON931544
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Myxogastria_Fuscisporidia_X;Myxogastria_Fuscisporidia_XX;Kelleromyxa;Kelleromyxa_fimicola;OR128564
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Reticulariidae;Reticularia;Reticularia_lycoperdon;KM267311
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Arcyria;Arcyria_cinerea;AF239225
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Perichaena;Perichaena_depressa;KM495077
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Trichia;Trichia_scabra;KM495078
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Trichia;Trichia_varia;KM495067
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Trichia;Trichia_varia;KM495063
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_alpinum;OP616538
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_alpinum;OP616537
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_asteroides;OP616539
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_aurantiacum;OQ320546
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_cor-rubrum;OP616540
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_effusum;OP616542
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_effusum;OP616543
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_fallax;OP616544
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_floriforme;OP616547
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_globosum;OP616551
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_globosum;OP616548
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_hemisphaericum;OP616553
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_niveum;OP616555
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_ochraceum;OP616557
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_radiatum;OP616558
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_sp.;OP616562
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_spumarioides;KM267310
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diderma;Diderma_velutinum;MH717086
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_clavus;OP616563
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_clavus;OP616564
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_crustaceum;OP616565
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_crustaceum;OP616566
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_iridis;GU182126
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_iridis;GU182127
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_melanospermum;OP616570
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_melanospermum;OP616567
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_minus;KJ854448
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_nigripes;AF239223
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_nigripes;AF239224
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_reticulosporum;OP616573
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_squamulosum;OP616578
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_squamulosum;OP616574
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_squamulosum;OP616577
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_squamulosum;KP716835
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_squamulosum;OP616576
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Didymium;Didymium_trachysporum;OP616579
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_aggregatum;OP616595
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_carestianum;OP616597
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_carestianum;OP616602
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_carestianum;OP616600
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_crassipes;OP616605
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_neoperforatum;OP616622
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_nevadense;OP616623
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Lepidoderma;Lepidoderma_sp.;OP616637
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Mucilago;Mucilago_crustacea;OP616652
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;OP616615
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;OP616611
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;KY123359
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;KY123361
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;OP616617
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;KY123375
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;KY123366
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_chailletii;KY123360
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_granuliferum;OP616620
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_perforatum;OP616626
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_peyerimhoffii;OP616630
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Polyschismium;Polyschismium_peyerimhoffii;OP616632
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamia_macrocarpa;KP716833
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamia_macrocarpa;KM267309
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamia_melanospora;OP616516
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamia_melanospora;OP616515
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamia_utricularis;OP616519
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamia_utricularis;OP616520
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Badhamia;Badhamiacapsulifera;OP616512
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Craterium;Craterium_aureum;OP616521
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Craterium;Craterium_leucocephalum;OP616523
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Craterium;Craterium_leucocephalum;OP616522
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Leocarpus;Leocarpus_fragilis;OP616589
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Leocarpus;Leocarpus_fragilis;OP616588
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Leocarpus;Leocarpus_fragilis;OP616591
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Leocarpus;Leocarpus_fragilis;OP616590
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Physarum;Physarum_cinereum;KM267312
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Physarum;Physarum_compressum;KP716834
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Physarum;Physarum_polycephalum;SLMMTCYT
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Physaridae;Physarum;Physarum_viride;OP616654
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Allomyces;Allomyces_macrogynus;NC_001715
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Blastocladiella;Blastocladiella_sp.;MN873040
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Blastocladiella;Blastocladiella_emersonii;DQ287690
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Chytriomyces;Chytriomyces_confervae;MK292704
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales;Rhizophydiaceae;Rhizophydium;Rhizophydium_sp.;AF404306
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_sp.;MK292699
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_punctatus;NC_003052
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Synchytriales;Synchytriaceae;Synchytrium;Synchytrium_endobioticum;OP142653
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Synchytriales;Synchytriaceae;Synchytrium;Synchytrium_microbalum;MK292658
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Synchytriales;Synchytriaceae;Siphonaria_fungi;Siphonaria_sp.;OQ736604
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Synchytriales;Synchytriaceae;Siphonaria_fungi;Siphonaria_sp.;OQ736598
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Synchytriales;Synchytriaceae;Siphonaria_fungi;Siphonaria_sp.;OQ736606
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Monoblepharidales;Harpochytriaceae;Harpochytrium;Harpochytrium_sp.;AY182006
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Monoblepharidales;Harpochytriaceae;Harpochytrium;Harpochytrium_sp.;AY182005
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Hyaloraphidium;Hyaloraphidium_curvatum;NC_003048
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Monoblepharidales;Monoblepharidaceae;Monoblepharella;Monoblepharella_sp.;AY182007
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia;Microsporida;Microsporida_X;Paramicrosporidium;Paramicrosporidium_saccamoebae;CM008827
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cladosporium;Cladosporium_sp.;FJ590526
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cladosporium;Cladosporium_sp.;MT647895
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cladosporium;Cladosporium_sp.;FJ590524
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cladosporium;Cladosporium_bruhnei;FJ590523
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Cladosporium;Cladosporium_tenuissimum;FJ590522
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Cladophialophora;Cladophialophora_bantiana;KX257489
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_avenaceus;ON833093
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_baarnensis;MH784996
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_ellipticus;EU021046
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_nomiae;ON833082
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_tubingensis;DQ217399
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus;Aspergillus_ustus;FJ590521
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_sp.;JN686432
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_sp.;MT261995
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_adametzii;JN626051
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_adametzioides;JN686410
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_aethiopicum;EF180113
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_albocoremium;EF180121
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_antarcticum;EF180133
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_atramentosum;EF180139
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_bialowiezense;EF180151
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_bilaiae;JN626054
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_brevicompactum;EF180158
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_buchwaldii;KP792156
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_carneum;EF180168
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_chrysogenum;EF180181
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_citrinum;EF180186
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_clavigerum;EF180194
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_concentricum;EF180200
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_coprobium;EF180207
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_digitatum;EF180231
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_dipodomyicola;EF180236
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_expansum;EF180258
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_flavigenum;EF180261
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_formosanum;EF180265
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_glabrum;EF180274
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_glandicola;EF180281
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_herquei;JN626061
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_hirayamae;JN626046
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_kewense;EF180099
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_levitum;JN626048
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_mallochii;JN626065
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_multicolor;JN799644
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_olsonii;EF180342
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_osmophilum;EF180109
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_sclerotigenum;EF180380
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_soppii;EF180391
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Penicillium;Penicillium_vulpinum;EF180441
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Talaromyces;Talaromyces_flavus;EF180447
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Talaromyces;Talaromyces_trachyspermus;EF180448
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Blastomyces;Blastomyces_dermatitidis;OR345364
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Trichophyton;Trichophyton_mentagrophytes;MG592681
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Lecanoromycetes;Usnea;Usnea_ceratina;KX987159
